Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-01-31T11:00Z,153,166,moderate
2022-01-31T11:30Z,153,145,moderate
2022-01-31T12:00Z,149,154,moderate
2022-01-31T12:30Z,149,145,moderate
2022-01-31T13:00Z,150,151,moderate
2022-01-31T13:30Z,152,147,moderate
2022-01-31T14:00Z,156,150,moderate
2022-01-31T14:30Z,158,154,moderate
2022-01-31T15:00Z,162,182,moderate
2022-01-31T15:30Z,170,166,moderate
2022-01-31T16:00Z,183,175,moderate
2022-01-31T16:30Z,187,190,moderate
2022-01-31T17:00Z,196,216,moderate
2022-01-31T17:30Z,195,190,moderate
2022-01-31T18:00Z,199,202,moderate
2022-01-31T18:30Z,202,187,moderate
2022-01-31T19:00Z,194,203,moderate
2022-01-31T19:30Z,196,196,moderate
2022-01-31T20:00Z,189,189,moderate
2022-01-31T20:30Z,180,188,moderate
2022-01-31T21:00Z,169,180,moderate
2022-01-31T21:30Z,161,176,moderate
2022-01-31T22:00Z,141,160,moderate
2022-01-31T22:30Z,120,159,low
2022-01-31T23:00Z,102,137,low
2022-01-31T23:30Z,87,121,low
2022-02-01T00:00Z,77,103,low
2022-02-01T00:30Z,80,86,low
2022-02-01T01:00Z,82,77,low
2022-02-01T01:30Z,85,76,low
2022-02-01T02:00Z,79,75,low
2022-02-01T02:30Z,77,81,low
2022-02-01T03:00Z,74,74,low
2022-02-01T03:30Z,77,79,low
2022-02-01T04:00Z,77,73,low
2022-02-01T04:30Z,82,74,low
2022-02-01T05:00Z,82,74,low
2022-02-01T05:30Z,81,73,low
2022-02-01T06:00Z,89,80,low
2022-02-01T06:30Z,101,83,low
2022-02-01T07:00Z,121,102,low
2022-02-01T07:30Z,138,110,moderate
2022-02-01T08:00Z,153,133,moderate
2022-02-01T08:30Z,153,140,moderate
2022-02-01T09:00Z,151,153,moderate
2022-02-01T09:30Z,143,156,moderate
2022-02-01T10:00Z,133,146,moderate
2022-02-01T10:30Z,126,139,low
2022-02-01T11:00Z,117,137,low
2022-02-01T11:30Z,113,134,low
2022-02-01T12:00Z,106,119,low
2022-02-01T12:30Z,106,113,low
2022-02-01T13:00Z,106,107,low
2022-02-01T13:30Z,108,108,low
2022-02-01T14:00Z,110,107,low
2022-02-01T14:30Z,110,114,low
2022-02-01T15:00Z,114,114,low
2022-02-01T15:30Z,122,119,low
2022-02-01T16:00Z,130,123,moderate
2022-02-01T16:30Z,134,142,moderate
2022-02-01T17:00Z,138,141,moderate
2022-02-01T17:30Z,139,142,moderate
2022-02-01T18:00Z,145,141,moderate
2022-02-01T18:30Z,146,143,moderate
2022-02-01T19:00Z,146,146,moderate
2022-02-01T19:30Z,148,149,moderate
2022-02-01T20:00Z,147,148,moderate
2022-02-01T20:30Z,146,143,moderate
2022-02-01T21:00Z,136,147,moderate
2022-02-01T21:30Z,124,152,low
2022-02-01T22:00Z,107,144,low
2022-02-01T22:30Z,100,128,low
2022-02-01T23:00Z,91,111,low
2022-02-01T23:30Z,90,104,low
2022-02-02T00:00Z,85,91,low
2022-02-02T00:30Z,85,90,low
2022-02-02T01:00Z,88,88,low
2022-02-02T01:30Z,89,79,low
2022-02-02T02:00Z,88,82,low
2022-02-02T02:30Z,87,82,low
2022-02-02T03:00Z,89,82,low
2022-02-02T03:30Z,84,81,low
2022-02-02T04:00Z,81,85,low
2022-02-02T04:30Z,89,100,low
2022-02-02T05:00Z,98,76,low
2022-02-02T05:30Z,112,86,low
2022-02-02T06:00Z,123,100,low
2022-02-02T06:30Z,139,110,moderate
2022-02-02T07:00Z,160,133,moderate
2022-02-02T07:30Z,185,143,moderate
2022-02-02T08:00Z,201,155,moderate
2022-02-02T08:30Z,207,183,moderate
2022-02-02T09:00Z,206,196,moderate
2022-02-02T09:30Z,201,204,moderate
2022-02-02T10:00Z,195,201,moderate
2022-02-02T10:30Z,200,187,moderate
2022-02-02T11:00Z,208,189,moderate
2022-02-02T11:30Z,212,198,high
2022-02-02T12:00Z,209,203,moderate
2022-02-02T12:30Z,202,207,moderate
2022-02-02T13:00Z,202,206,moderate
2022-02-02T13:30Z,200,199,moderate
2022-02-02T14:00Z,202,196,moderate
2022-02-02T14:30Z,203,202,moderate
2022-02-02T15:00Z,208,207,moderate
2022-02-02T15:30Z,226,201,high
2022-02-02T16:00Z,235,206,high
2022-02-02T16:30Z,234,210,high
2022-02-02T17:00Z,224,216,high
2022-02-02T17:30Z,217,217,high
2022-02-02T18:00Z,217,220,high
2022-02-02T18:30Z,222,222,high
2022-02-02T19:00Z,216,222,high
2022-02-02T19:30Z,220,224,high
2022-02-02T20:00Z,224,222,high
2022-02-02T20:30Z,221,216,high
2022-02-02T21:00Z,198,208,moderate
2022-02-02T21:30Z,183,192,moderate
2022-02-02T22:00Z,170,178,moderate
2022-02-02T22:30Z,150,163,moderate
2022-02-02T23:00Z,141,158,moderate
2022-02-02T23:30Z,129,152,low
2022-02-03T00:00Z,123,151,low
2022-02-03T00:30Z,123,140,low
2022-02-03T01:00Z,129,126,low
2022-02-03T01:30Z,133,121,moderate
2022-02-03T02:00Z,129,126,low
2022-02-03T02:30Z,131,132,moderate
2022-02-03T03:00Z,122,129,low
2022-02-03T03:30Z,112,130,low
2022-02-03T04:00Z,110,124,low
2022-02-03T04:30Z,109,109,low
2022-02-03T05:00Z,109,108,low
2022-02-03T05:30Z,112,109,low
2022-02-03T06:00Z,122,110,low
2022-02-03T06:30Z,145,123,moderate
2022-02-03T07:00Z,163,133,moderate
2022-02-03T07:30Z,178,158,moderate
2022-02-03T08:00Z,184,170,moderate
2022-02-03T08:30Z,185,183,moderate
2022-02-03T09:00Z,181,184,moderate
2022-02-03T09:30Z,178,186,moderate
2022-02-03T10:00Z,177,175,moderate
2022-02-03T10:30Z,175,173,moderate
2022-02-03T11:00Z,174,166,moderate
2022-02-03T11:30Z,174,166,moderate
2022-02-03T12:00Z,177,169,moderate
2022-02-03T12:30Z,175,165,moderate
2022-02-03T13:00Z,175,173,moderate
2022-02-03T13:30Z,173,168,moderate
2022-02-03T14:00Z,169,159,moderate
2022-02-03T14:30Z,170,157,moderate
2022-02-03T15:00Z,172,158,moderate
2022-02-03T15:30Z,176,162,moderate
2022-02-03T16:00Z,183,182,moderate
2022-02-03T16:30Z,187,194,moderate
2022-02-03T17:00Z,187,193,moderate
2022-02-03T17:30Z,188,196,moderate
2022-02-03T18:00Z,184,182,moderate
2022-02-03T18:30Z,178,186,moderate
2022-02-03T19:00Z,180,180,moderate
2022-02-03T19:30Z,178,165,moderate
2022-02-03T20:00Z,169,173,moderate
2022-02-03T20:30Z,161,168,moderate
2022-02-03T21:00Z,151,161,moderate
2022-02-03T21:30Z,132,165,moderate
2022-02-03T22:00Z,117,146,low
2022-02-03T22:30Z,99,136,low
2022-02-03T23:00Z,86,116,low
2022-02-03T23:30Z,71,102,low
2022-02-04T00:00Z,67,89,low
2022-02-04T00:30Z,70,76,low
2022-02-04T01:00Z,75,71,low
2022-02-04T01:30Z,79,74,low
2022-02-04T02:00Z,78,79,low
2022-02-04T02:30Z,71,81,low
2022-02-04T03:00Z,72,80,low
2022-02-04T03:30Z,71,75,low
2022-02-04T04:00Z,71,72,low
2022-02-04T04:30Z,80,75,low
2022-02-04T05:00Z,84,75,low
2022-02-04T05:30Z,89,84,low
2022-02-04T06:00Z,94,90,low
2022-02-04T06:30Z,115,98,low
2022-02-04T07:00Z,132,105,moderate
2022-02-04T07:30Z,142,120,moderate
2022-02-04T08:00Z,148,147,moderate
2022-02-04T08:30Z,143,154,moderate
2022-02-04T09:00Z,142,153,moderate
2022-02-04T09:30Z,143,144,moderate
2022-02-04T10:00Z,142,140,moderate
2022-02-04T10:30Z,144,138,moderate
2022-02-04T11:00Z,135,139,moderate
2022-02-04T11:30Z,124,136,low
2022-02-04T12:00Z,113,124,low
2022-02-04T12:30Z,113,117,low
2022-02-04T13:00Z,112,116,low
2022-02-04T13:30Z,111,111,low
2022-02-04T14:00Z,107,114,low
2022-02-04T14:30Z,105,113,low
2022-02-04T15:00Z,113,110,low
2022-02-04T15:30Z,115,110,low
2022-02-04T16:00Z,126,131,low
2022-02-04T16:30Z,140,127,moderate
2022-02-04T17:00Z,150,139,moderate
2022-02-04T17:30Z,145,149,moderate
2022-02-04T18:00Z,147,155,moderate
2022-02-04T18:30Z,147,144,moderate
2022-02-04T19:00Z,147,142,moderate
2022-02-04T19:30Z,149,146,moderate
2022-02-04T20:00Z,144,140,moderate
2022-02-04T20:30Z,140,135,moderate
2022-02-04T21:00Z,134,137,moderate
2022-02-04T21:30Z,124,134,low
2022-02-04T22:00Z,113,126,low
2022-02-04T22:30Z,98,121,low
2022-02-04T23:00Z,88,115,low
2022-02-04T23:30Z,70,92,low
2022-02-05T00:00Z,61,85,low
2022-02-05T00:30Z,62,69,low
2022-02-05T01:00Z,62,64,low
2022-02-05T01:30Z,62,62,low
2022-02-05T02:00Z,61,64,low
2022-02-05T02:30Z,68,64,low
2022-02-05T03:00Z,72,67,low
2022-02-05T03:30Z,77,72,low
2022-02-05T04:00Z,72,79,low
2022-02-05T04:30Z,68,82,low
2022-02-05T05:00Z,66,75,low
2022-02-05T05:30Z,63,70,low
2022-02-05T06:00Z,63,69,low
2022-02-05T06:30Z,71,67,low
2022-02-05T07:00Z,79,66,low
2022-02-05T07:30Z,94,75,low
2022-02-05T08:00Z,97,81,low
2022-02-05T08:30Z,91,98,low
2022-02-05T09:00Z,95,93,low
2022-02-05T09:30Z,97,93,low
2022-02-05T10:00Z,94,95,low
2022-02-05T10:30Z,91,101,low
2022-02-05T11:00Z,87,95,low
2022-02-05T11:30Z,77,93,low
2022-02-05T12:00Z,76,89,low
2022-02-05T12:30Z,82,73,low
2022-02-05T13:00Z,82,80,low
2022-02-05T13:30Z,83,87,low
2022-02-05T14:00Z,85,81,low
2022-02-05T14:30Z,86,84,low
2022-02-05T15:00Z,86,89,low
2022-02-05T15:30Z,83,84,low
2022-02-05T16:00Z,91,85,low
2022-02-05T16:30Z,95,96,low
2022-02-05T17:00Z,101,98,low
2022-02-05T17:30Z,104,105,low
2022-02-05T18:00Z,103,106,low
2022-02-05T18:30Z,101,107,low
2022-02-05T19:00Z,99,103,low
2022-02-05T19:30Z,107,99,low
2022-02-05T20:00Z,103,98,low
2022-02-05T20:30Z,99,98,low
2022-02-05T21:00Z,89,98,low
2022-02-05T21:30Z,77,91,low
2022-02-05T22:00Z,69,88,low
2022-02-05T22:30Z,69,74,low
2022-02-05T23:00Z,65,65,low
2022-02-05T23:30Z,64,64,low
2022-02-06T00:00Z,64,62,low
2022-02-06T00:30Z,68,63,low
2022-02-06T01:00Z,67,65,low
2022-02-06T01:30Z,67,66,low
2022-02-06T02:00Z,67,66,low
2022-02-06T02:30Z,68,80,low
2022-02-06T03:00Z,66,55,low
2022-02-06T03:30Z,59,56,low
2022-02-06T04:00Z,59,57,low
2022-02-06T04:30Z,59,58,low
2022-02-06T05:00Z,60,57,low
2022-02-06T05:30Z,64,59,low
2022-02-06T06:00Z,66,58,low
2022-02-06T06:30Z,72,61,low
2022-02-06T07:00Z,72,63,low
2022-02-06T07:30Z,71,68,low
2022-02-06T08:00Z,71,68,low
2022-02-06T08:30Z,73,65,low
2022-02-06T09:00Z,76,66,low
2022-02-06T09:30Z,71,67,low
2022-02-06T10:00Z,75,69,low
2022-02-06T10:30Z,65,64,low
2022-02-06T11:00Z,64,69,low
2022-02-06T11:30Z,68,59,low
2022-02-06T12:00Z,68,58,low
2022-02-06T12:30Z,73,64,low
2022-02-06T13:00Z,78,63,low
2022-02-06T13:30Z,77,66,low
2022-02-06T14:00Z,76,72,low
2022-02-06T14:30Z,73,71,low
2022-02-06T15:00Z,79,70,low
2022-02-06T15:30Z,82,70,low
2022-02-06T16:00Z,88,76,low
2022-02-06T16:30Z,99,82,low
2022-02-06T17:00Z,112,92,low
2022-02-06T17:30Z,113,101,low
2022-02-06T18:00Z,116,105,low
2022-02-06T18:30Z,117,104,low
2022-02-06T19:00Z,117,110,low
2022-02-06T19:30Z,116,107,low
2022-02-06T20:00Z,112,112,low
2022-02-06T20:30Z,105,108,low
2022-02-06T21:00Z,96,103,low
2022-02-06T21:30Z,96,94,low
2022-02-06T22:00Z,94,86,low
2022-02-06T22:30Z,89,89,low
2022-02-06T23:00Z,79,85,low
2022-02-06T23:30Z,71,80,low
2022-02-07T00:00Z,76,72,low
2022-02-07T00:30Z,84,65,low
2022-02-07T01:00Z,96,74,low
2022-02-07T01:30Z,99,77,low
2022-02-07T02:00Z,105,91,low
2022-02-07T02:30Z,108,94,low
2022-02-07T03:00Z,111,100,low
2022-02-07T03:30Z,116,105,low
2022-02-07T04:00Z,120,108,low
2022-02-07T04:30Z,123,112,low
2022-02-07T05:00Z,132,118,moderate
2022-02-07T05:30Z,142,126,moderate
2022-02-07T06:00Z,153,136,moderate
2022-02-07T06:30Z,177,158,moderate
2022-02-07T07:00Z,200,179,moderate
2022-02-07T07:30Z,206,193,moderate
2022-02-07T08:00Z,206,202,moderate
2022-02-07T08:30Z,205,203,moderate
2022-02-07T09:00Z,198,210,moderate
2022-02-07T09:30Z,193,207,moderate
2022-02-07T10:00Z,192,196,moderate
2022-02-07T10:30Z,194,196,moderate
2022-02-07T11:00Z,191,195,moderate
2022-02-07T11:30Z,186,190,moderate
2022-02-07T12:00Z,183,183,moderate
2022-02-07T12:30Z,179,192,moderate
2022-02-07T13:00Z,176,182,moderate
2022-02-07T13:30Z,175,180,moderate
2022-02-07T14:00Z,164,161,moderate
2022-02-07T14:30Z,166,169,moderate
2022-02-07T15:00Z,164,171,moderate
2022-02-07T15:30Z,167,159,moderate
2022-02-07T16:00Z,169,154,moderate
2022-02-07T16:30Z,172,176,moderate
2022-02-07T17:00Z,174,172,moderate
2022-02-07T17:30Z,173,177,moderate
2022-02-07T18:00Z,171,172,moderate
2022-02-07T18:30Z,172,164,moderate
2022-02-07T19:00Z,172,168,moderate
2022-02-07T19:30Z,164,163,moderate
2022-02-07T20:00Z,159,159,moderate
2022-02-07T20:30Z,152,151,moderate
2022-02-07T21:00Z,141,149,moderate
2022-02-07T21:30Z,130,149,moderate
2022-02-07T22:00Z,115,131,low
2022-02-07T22:30Z,105,115,low
2022-02-07T23:00Z,92,105,low
2022-02-07T23:30Z,76,102,low
2022-02-08T00:00Z,71,90,low
2022-02-08T00:30Z,71,76,low
2022-02-08T01:00Z,76,73,low
2022-02-08T01:30Z,71,67,low
2022-02-08T02:00Z,66,69,low
2022-02-08T02:30Z,63,81,low
2022-02-08T03:00Z,61,63,low
2022-02-08T03:30Z,68,63,low
2022-02-08T04:00Z,67,62,low
2022-02-08T04:30Z,70,67,low
2022-02-08T05:00Z,71,66,low
2022-02-08T05:30Z,71,71,low
2022-02-08T06:00Z,75,73,low
2022-02-08T06:30Z,102,75,low
2022-02-08T07:00Z,121,78,low
2022-02-08T07:30Z,135,102,moderate
2022-02-08T08:00Z,145,131,moderate
2022-02-08T08:30Z,143,137,moderate
2022-02-08T09:00Z,143,148,moderate
2022-02-08T09:30Z,146,143,moderate
2022-02-08T10:00Z,144,139,moderate
2022-02-08T10:30Z,143,136,moderate
2022-02-08T11:00Z,143,135,moderate
2022-02-08T11:30Z,138,136,moderate
2022-02-08T12:00Z,138,143,moderate
2022-02-08T12:30Z,141,140,moderate
2022-02-08T13:00Z,144,140,moderate
2022-02-08T13:30Z,143,142,moderate
2022-02-08T14:00Z,142,144,moderate
2022-02-08T14:30Z,143,147,moderate
2022-02-08T15:00Z,146,148,moderate
2022-02-08T15:30Z,152,151,moderate
2022-02-08T16:00Z,160,155,moderate
2022-02-08T16:30Z,170,162,moderate
2022-02-08T17:00Z,182,169,moderate
2022-02-08T17:30Z,189,175,moderate
2022-02-08T18:00Z,189,185,moderate
2022-02-08T18:30Z,184,185,moderate
2022-02-08T19:00Z,181,187,moderate
2022-02-08T19:30Z,180,178,moderate
2022-02-08T20:00Z,175,168,moderate
2022-02-08T20:30Z,171,165,moderate
2022-02-08T21:00Z,158,158,moderate
2022-02-08T21:30Z,146,144,moderate
2022-02-08T22:00Z,128,143,low
2022-02-08T22:30Z,108,132,low
2022-02-08T23:00Z,90,118,low
2022-02-08T23:30Z,80,104,low
2022-02-09T00:00Z,77,87,low
2022-02-09T00:30Z,78,78,low
2022-02-09T01:00Z,78,73,low
2022-02-09T01:30Z,76,78,low
2022-02-09T02:00Z,73,72,low
2022-02-09T02:30Z,69,76,low
2022-02-09T03:00Z,61,71,low
2022-02-09T03:30Z,63,66,low
2022-02-09T04:00Z,59,62,low
2022-02-09T04:30Z,61,62,low
2022-02-09T05:00Z,61,58,low
2022-02-09T05:30Z,59,60,low
2022-02-09T06:00Z,71,59,low
2022-02-09T06:30Z,94,62,low
2022-02-09T07:00Z,119,81,low
2022-02-09T07:30Z,149,109,moderate
2022-02-09T08:00Z,161,125,moderate
2022-02-09T08:30Z,160,147,moderate
2022-02-09T09:00Z,158,162,moderate
2022-02-09T09:30Z,155,163,moderate
2022-02-09T10:00Z,152,155,moderate
2022-02-09T10:30Z,149,144,moderate
2022-02-09T11:00Z,144,142,moderate
2022-02-09T11:30Z,139,142,moderate
2022-02-09T12:00Z,145,141,moderate
2022-02-09T12:30Z,144,151,moderate
2022-02-09T13:00Z,148,153,moderate
2022-02-09T13:30Z,151,142,moderate
2022-02-09T14:00Z,158,146,moderate
2022-02-09T14:30Z,165,154,moderate
2022-02-09T15:00Z,175,160,moderate
2022-02-09T15:30Z,186,173,moderate
2022-02-09T16:00Z,196,184,moderate
2022-02-09T16:30Z,202,189,moderate
2022-02-09T17:00Z,206,196,moderate
2022-02-09T17:30Z,204,204,moderate
2022-02-09T18:00Z,206,204,moderate
2022-02-09T18:30Z,203,205,moderate
2022-02-09T19:00Z,200,202,moderate
2022-02-09T19:30Z,198,200,moderate
2022-02-09T20:00Z,198,202,moderate
2022-02-09T20:30Z,205,196,moderate
2022-02-09T21:00Z,200,187,moderate
2022-02-09T21:30Z,197,193,moderate
2022-02-09T22:00Z,186,190,moderate
2022-02-09T22:30Z,173,181,moderate
2022-02-09T23:00Z,160,181,moderate
2022-02-09T23:30Z,143,168,moderate
2022-02-10T00:00Z,143,159,moderate
2022-02-10T00:30Z,136,147,moderate
2022-02-10T01:00Z,137,134,moderate
2022-02-10T01:30Z,124,128,low
2022-02-10T02:00Z,123,122,low
2022-02-10T02:30Z,127,120,low
2022-02-10T03:00Z,118,118,low
2022-02-10T03:30Z,120,119,low
2022-02-10T04:00Z,117,115,low
2022-02-10T04:30Z,128,108,low
2022-02-10T05:00Z,129,104,low
2022-02-10T05:30Z,140,117,moderate
2022-02-10T06:00Z,153,125,moderate
2022-02-10T06:30Z,167,148,moderate
2022-02-10T07:00Z,179,154,moderate
2022-02-10T07:30Z,182,177,moderate
2022-02-10T08:00Z,184,179,moderate
2022-02-10T08:30Z,181,183,moderate
2022-02-10T09:00Z,178,181,moderate
2022-02-10T09:30Z,169,175,moderate
2022-02-10T10:00Z,153,167,moderate
2022-02-10T10:30Z,153,159,moderate
2022-02-10T11:00Z,155,148,moderate
2022-02-10T11:30Z,156,134,moderate
2022-02-10T12:00Z,150,147,moderate
2022-02-10T12:30Z,152,150,moderate
2022-02-10T13:00Z,153,146,moderate
2022-02-10T13:30Z,144,144,moderate
2022-02-10T14:00Z,138,151,moderate
2022-02-10T14:30Z,138,152,moderate
2022-02-10T15:00Z,140,146,moderate
2022-02-10T15:30Z,153,147,moderate
2022-02-10T16:00Z,175,155,moderate
2022-02-10T16:30Z,186,171,moderate
2022-02-10T17:00Z,194,184,moderate
2022-02-10T17:30Z,196,191,moderate
2022-02-10T18:00Z,197,194,moderate
2022-02-10T18:30Z,196,194,moderate
2022-02-10T19:00Z,197,197,moderate
2022-02-10T19:30Z,187,199,moderate
2022-02-10T20:00Z,191,201,moderate
2022-02-10T20:30Z,194,187,moderate
2022-02-10T21:00Z,191,188,moderate
2022-02-10T21:30Z,190,187,moderate
2022-02-10T22:00Z,187,182,moderate
2022-02-10T22:30Z,186,180,moderate
2022-02-10T23:00Z,181,175,moderate
2022-02-10T23:30Z,186,177,moderate
2022-02-11T00:00Z,187,188,moderate
2022-02-11T00:30Z,191,195,moderate
2022-02-11T01:00Z,196,190,moderate
2022-02-11T01:30Z,188,195,moderate
2022-02-11T02:00Z,191,199,moderate
2022-02-11T02:30Z,193,184,moderate
2022-02-11T03:00Z,193,182,moderate
2022-02-11T03:30Z,198,197,moderate
2022-02-11T04:00Z,193,195,moderate
2022-02-11T04:30Z,196,198,moderate
2022-02-11T05:00Z,203,196,moderate
2022-02-11T05:30Z,211,205,high
2022-02-11T06:00Z,222,213,high
2022-02-11T06:30Z,243,222,high
2022-02-11T07:00Z,253,226,high
2022-02-11T07:30Z,262,246,high
2022-02-11T08:00Z,263,254,high
2022-02-11T08:30Z,258,264,high
2022-02-11T09:00Z,253,266,high
2022-02-11T09:30Z,241,257,high
2022-02-11T10:00Z,240,249,high
2022-02-11T10:30Z,248,240,high
2022-02-11T11:00Z,244,235,high
2022-02-11T11:30Z,237,240,high
2022-02-11T12:00Z,235,239,high
2022-02-11T12:30Z,233,237,high
2022-02-11T13:00Z,229,234,high
2022-02-11T13:30Z,229,233,high
2022-02-11T14:00Z,229,229,high
2022-02-11T14:30Z,230,230,high
2022-02-11T15:00Z,232,234,high
2022-02-11T15:30Z,235,236,high
2022-02-11T16:00Z,240,243,high
2022-02-11T16:30Z,242,245,high
2022-02-11T17:00Z,234,244,high
2022-02-11T17:30Z,231,244,high
2022-02-11T18:00Z,226,236,high
2022-02-11T18:30Z,221,229,high
2022-02-11T19:00Z,218,225,high
2022-02-11T19:30Z,210,214,high
2022-02-11T20:00Z,203,213,moderate
2022-02-11T20:30Z,194,204,moderate
2022-02-11T21:00Z,185,191,moderate
2022-02-11T21:30Z,171,177,moderate
2022-02-11T22:00Z,156,170,moderate
2022-02-11T22:30Z,141,170,moderate
2022-02-11T23:00Z,125,162,low
2022-02-11T23:30Z,95,145,low
2022-02-12T00:00Z,88,126,low
2022-02-12T00:30Z,78,100,low
2022-02-12T01:00Z,81,91,low
2022-02-12T01:30Z,72,84,low
2022-02-12T02:00Z,68,89,low
2022-02-12T02:30Z,67,79,low
2022-02-12T03:00Z,66,68,low
2022-02-12T03:30Z,65,66,low
2022-02-12T04:00Z,62,60,low
2022-02-12T04:30Z,58,62,low
2022-02-12T05:00Z,59,59,low
2022-02-12T05:30Z,59,59,low
2022-02-12T06:00Z,61,57,low
2022-02-12T06:30Z,63,57,low
2022-02-12T07:00Z,67,63,low
2022-02-12T07:30Z,81,72,low
2022-02-12T08:00Z,90,67,low
2022-02-12T08:30Z,101,77,low
2022-02-12T09:00Z,111,89,low
2022-02-12T09:30Z,107,101,low
2022-02-12T10:00Z,103,109,low
2022-02-12T10:30Z,100,109,low
2022-02-12T11:00Z,99,105,low
2022-02-12T11:30Z,95,100,low
2022-02-12T12:00Z,92,100,low
2022-02-12T12:30Z,87,97,low
2022-02-12T13:00Z,84,97,low
2022-02-12T13:30Z,78,93,low
2022-02-12T14:00Z,77,90,low
2022-02-12T14:30Z,80,83,low
2022-02-12T15:00Z,90,83,low
2022-02-12T15:30Z,93,87,low
2022-02-12T16:00Z,101,95,low
2022-02-12T16:30Z,113,100,low
2022-02-12T17:00Z,125,107,low
2022-02-12T17:30Z,120,124,low
2022-02-12T18:00Z,128,125,low
2022-02-12T18:30Z,129,122,low
2022-02-12T19:00Z,129,120,low
2022-02-12T19:30Z,132,129,moderate
2022-02-12T20:00Z,128,127,low
2022-02-12T20:30Z,132,127,moderate
2022-02-12T21:00Z,124,127,low
2022-02-12T21:30Z,102,131,low
2022-02-12T22:00Z,87,123,low
2022-02-12T22:30Z,74,111,low
2022-02-12T23:00Z,65,89,low
2022-02-12T23:30Z,59,74,low
2022-02-13T00:00Z,58,66,low
2022-02-13T00:30Z,64,61,low
2022-02-13T01:00Z,65,59,low
2022-02-13T01:30Z,61,65,low
2022-02-13T02:00Z,59,65,low
2022-02-13T02:30Z,61,63,low
2022-02-13T03:00Z,63,56,low
2022-02-13T03:30Z,64,62,low
2022-02-13T04:00Z,66,61,low
2022-02-13T04:30Z,72,67,low
2022-02-13T05:00Z,71,67,low
2022-02-13T05:30Z,68,72,low
2022-02-13T06:00Z,71,73,low
2022-02-13T06:30Z,75,69,low
2022-02-13T07:00Z,77,70,low
2022-02-13T07:30Z,71,78,low
2022-02-13T08:00Z,77,80,low
2022-02-13T08:30Z,81,73,low
2022-02-13T09:00Z,92,79,low
2022-02-13T09:30Z,115,83,low
2022-02-13T10:00Z,123,101,low
2022-02-13T10:30Z,135,118,moderate
2022-02-13T11:00Z,143,127,moderate
2022-02-13T11:30Z,144,134,moderate
2022-02-13T12:00Z,147,149,moderate
2022-02-13T12:30Z,150,142,moderate
