Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-05-14T20:30Z,247,252,high
2022-05-14T21:00Z,245,250,high
2022-05-14T21:30Z,249,248,high
2022-05-14T22:00Z,253,249,high
2022-05-14T22:30Z,263,248,high
2022-05-14T23:00Z,260,250,high
2022-05-14T23:30Z,263,252,high
2022-05-15T00:00Z,260,262,high
2022-05-15T00:30Z,258,257,high
2022-05-15T01:00Z,256,252,high
2022-05-15T01:30Z,257,252,high
2022-05-15T02:00Z,253,250,high
2022-05-15T02:30Z,251,243,high
2022-05-15T03:00Z,248,248,high
2022-05-15T03:30Z,242,245,high
2022-05-15T04:00Z,237,245,high
2022-05-15T04:30Z,232,243,high
2022-05-15T05:00Z,231,241,high
2022-05-15T05:30Z,228,238,high
2022-05-15T06:00Z,223,231,high
2022-05-15T06:30Z,216,231,high
2022-05-15T07:00Z,214,233,high
2022-05-15T07:30Z,208,220,moderate
2022-05-15T08:00Z,202,219,moderate
2022-05-15T08:30Z,179,201,moderate
2022-05-15T09:00Z,175,190,moderate
2022-05-15T09:30Z,164,185,moderate
2022-05-15T10:00Z,152,175,moderate
2022-05-15T10:30Z,137,162,moderate
2022-05-15T11:00Z,132,162,moderate
2022-05-15T11:30Z,126,155,low
2022-05-15T12:00Z,120,153,low
2022-05-15T12:30Z,113,149,low
2022-05-15T13:00Z,103,122,low
2022-05-15T13:30Z,108,113,low
2022-05-15T14:00Z,108,98,low
2022-05-15T14:30Z,132,103,moderate
2022-05-15T15:00Z,132,97,moderate
2022-05-15T15:30Z,138,139,moderate
2022-05-15T16:00Z,141,138,moderate
2022-05-15T16:30Z,150,139,moderate
2022-05-15T17:00Z,153,140,moderate
2022-05-15T17:30Z,152,148,moderate
2022-05-15T18:00Z,154,153,moderate
2022-05-15T18:30Z,151,148,moderate
2022-05-15T19:00Z,149,141,moderate
2022-05-15T19:30Z,151,140,moderate
2022-05-15T20:00Z,150,146,moderate
2022-05-15T20:30Z,147,139,moderate
2022-05-15T21:00Z,146,134,moderate
2022-05-15T21:30Z,139,139,moderate
2022-05-15T22:00Z,128,143,low
2022-05-15T22:30Z,107,140,low
2022-05-15T23:00Z,96,141,low
2022-05-15T23:30Z,97,119,low
2022-05-16T00:00Z,90,100,low
2022-05-16T00:30Z,90,103,low
2022-05-16T01:00Z,99,96,low
2022-05-16T01:30Z,106,91,low
2022-05-16T02:00Z,104,110,low
2022-05-16T02:30Z,106,113,low
2022-05-16T03:00Z,111,112,low
2022-05-16T03:30Z,113,107,low
2022-05-16T04:00Z,117,111,low
2022-05-16T04:30Z,117,115,low
2022-05-16T05:00Z,128,119,low
2022-05-16T05:30Z,140,119,moderate
2022-05-16T06:00Z,152,129,moderate
2022-05-16T06:30Z,168,140,moderate
2022-05-16T07:00Z,174,157,moderate
2022-05-16T07:30Z,174,166,moderate
2022-05-16T08:00Z,177,172,moderate
2022-05-16T08:30Z,177,172,moderate
2022-05-16T09:00Z,176,169,moderate
2022-05-16T09:30Z,175,171,moderate
2022-05-16T10:00Z,179,176,moderate
2022-05-16T10:30Z,179,176,moderate
2022-05-16T11:00Z,176,174,moderate
2022-05-16T11:30Z,179,173,moderate
2022-05-16T12:00Z,183,177,moderate
2022-05-16T12:30Z,181,180,moderate
2022-05-16T13:00Z,179,178,moderate
2022-05-16T13:30Z,179,180,moderate
2022-05-16T14:00Z,177,180,moderate
2022-05-16T14:30Z,180,182,moderate
2022-05-16T15:00Z,185,186,moderate
2022-05-16T15:30Z,191,183,moderate
2022-05-16T16:00Z,193,189,moderate
2022-05-16T16:30Z,193,193,moderate
2022-05-16T17:00Z,197,197,moderate
2022-05-16T17:30Z,202,201,moderate
2022-05-16T18:00Z,205,202,moderate
2022-05-16T18:30Z,208,207,moderate
2022-05-16T19:00Z,208,210,moderate
2022-05-16T19:30Z,212,213,high
2022-05-16T20:00Z,213,215,high
2022-05-16T20:30Z,215,215,high
2022-05-16T21:00Z,209,211,moderate
2022-05-16T21:30Z,199,212,moderate
2022-05-16T22:00Z,195,203,moderate
2022-05-16T22:30Z,183,196,moderate
2022-05-16T23:00Z,178,190,moderate
2022-05-16T23:30Z,183,185,moderate
2022-05-17T00:00Z,181,177,moderate
2022-05-17T00:30Z,177,181,moderate
2022-05-17T01:00Z,176,188,moderate
2022-05-17T01:30Z,179,193,moderate
2022-05-17T02:00Z,182,180,moderate
2022-05-17T02:30Z,189,185,moderate
2022-05-17T03:00Z,192,184,moderate
2022-05-17T03:30Z,193,188,moderate
2022-05-17T04:00Z,194,193,moderate
2022-05-17T04:30Z,196,196,moderate
2022-05-17T05:00Z,203,199,moderate
2022-05-17T05:30Z,210,205,high
2022-05-17T06:00Z,215,203,high
2022-05-17T06:30Z,217,208,high
2022-05-17T07:00Z,212,214,high
2022-05-17T07:30Z,206,214,moderate
2022-05-17T08:00Z,198,206,moderate
2022-05-17T08:30Z,194,203,moderate
2022-05-17T09:00Z,189,197,moderate
2022-05-17T09:30Z,190,190,moderate
2022-05-17T10:00Z,187,184,moderate
2022-05-17T10:30Z,184,186,moderate
2022-05-17T11:00Z,181,184,moderate
2022-05-17T11:30Z,174,181,moderate
2022-05-17T12:00Z,175,176,moderate
2022-05-17T12:30Z,175,170,moderate
2022-05-17T13:00Z,175,166,moderate
2022-05-17T13:30Z,178,175,moderate
2022-05-17T14:00Z,171,166,moderate
2022-05-17T14:30Z,168,174,moderate
2022-05-17T15:00Z,166,168,moderate
2022-05-17T15:30Z,171,168,moderate
2022-05-17T16:00Z,170,167,moderate
2022-05-17T16:30Z,172,168,moderate
2022-05-17T17:00Z,174,167,moderate
2022-05-17T17:30Z,176,165,moderate
2022-05-17T18:00Z,175,166,moderate
2022-05-17T18:30Z,170,161,moderate
2022-05-17T19:00Z,170,157,moderate
2022-05-17T19:30Z,169,158,moderate
2022-05-17T20:00Z,165,168,moderate
2022-05-17T20:30Z,158,161,moderate
2022-05-17T21:00Z,146,152,moderate
2022-05-17T21:30Z,131,136,moderate
2022-05-17T22:00Z,126,138,low
2022-05-17T22:30Z,117,138,low
2022-05-17T23:00Z,111,146,low
2022-05-17T23:30Z,105,147,low
2022-05-18T00:00Z,97,125,low
2022-05-18T00:30Z,96,128,low
2022-05-18T01:00Z,94,107,low
2022-05-18T01:30Z,82,113,low
2022-05-18T02:00Z,83,95,low
2022-05-18T02:30Z,84,97,low
2022-05-18T03:00Z,85,90,low
2022-05-18T03:30Z,85,93,low
2022-05-18T04:00Z,93,88,low
2022-05-18T04:30Z,98,92,low
2022-05-18T05:00Z,111,97,low
2022-05-18T05:30Z,136,117,moderate
2022-05-18T06:00Z,154,135,moderate
2022-05-18T06:30Z,169,134,moderate
2022-05-18T07:00Z,170,143,moderate
2022-05-18T07:30Z,171,142,moderate
2022-05-18T08:00Z,169,165,moderate
2022-05-18T08:30Z,167,171,moderate
2022-05-18T09:00Z,168,169,moderate
2022-05-18T09:30Z,163,164,moderate
2022-05-18T10:00Z,166,161,moderate
2022-05-18T10:30Z,164,156,moderate
2022-05-18T11:00Z,162,154,moderate
2022-05-18T11:30Z,160,152,moderate
2022-05-18T12:00Z,152,158,moderate
2022-05-18T12:30Z,148,157,moderate
2022-05-18T13:00Z,152,156,moderate
2022-05-18T13:30Z,156,158,moderate
2022-05-18T14:00Z,159,162,moderate
2022-05-18T14:30Z,163,171,moderate
2022-05-18T15:00Z,169,176,moderate
2022-05-18T15:30Z,172,176,moderate
2022-05-18T16:00Z,183,172,moderate
2022-05-18T16:30Z,188,173,moderate
2022-05-18T17:00Z,190,185,moderate
2022-05-18T17:30Z,190,192,moderate
2022-05-18T18:00Z,193,194,moderate
2022-05-18T18:30Z,193,192,moderate
2022-05-18T19:00Z,191,183,moderate
2022-05-18T19:30Z,187,171,moderate
2022-05-18T20:00Z,181,165,moderate
2022-05-18T20:30Z,173,179,moderate
2022-05-18T21:00Z,155,172,moderate
2022-05-18T21:30Z,144,151,moderate
2022-05-18T22:00Z,140,134,moderate
2022-05-18T22:30Z,139,135,moderate
2022-05-18T23:00Z,142,130,moderate
2022-05-18T23:30Z,142,136,moderate
2022-05-19T00:00Z,136,140,moderate
2022-05-19T00:30Z,136,151,moderate
2022-05-19T01:00Z,144,143,moderate
2022-05-19T01:30Z,158,152,moderate
2022-05-19T02:00Z,162,154,moderate
2022-05-19T02:30Z,171,165,moderate
2022-05-19T03:00Z,177,173,moderate
2022-05-19T03:30Z,178,178,moderate
2022-05-19T04:00Z,183,189,moderate
2022-05-19T04:30Z,195,200,moderate
2022-05-19T05:00Z,202,211,moderate
2022-05-19T05:30Z,217,218,high
2022-05-19T06:00Z,221,209,high
2022-05-19T06:30Z,224,214,high
2022-05-19T07:00Z,226,213,high
2022-05-19T07:30Z,224,209,high
2022-05-19T08:00Z,219,212,high
2022-05-19T08:30Z,213,217,high
2022-05-19T09:00Z,209,209,moderate
2022-05-19T09:30Z,202,207,moderate
2022-05-19T10:00Z,200,203,moderate
2022-05-19T10:30Z,192,195,moderate
2022-05-19T11:00Z,184,189,moderate
2022-05-19T11:30Z,174,181,moderate
2022-05-19T12:00Z,164,177,moderate
2022-05-19T12:30Z,157,171,moderate
2022-05-19T13:00Z,154,169,moderate
2022-05-19T13:30Z,159,156,moderate
2022-05-19T14:00Z,163,153,moderate
2022-05-19T14:30Z,171,161,moderate
2022-05-19T15:00Z,180,171,moderate
2022-05-19T15:30Z,185,176,moderate
2022-05-19T16:00Z,194,185,moderate
2022-05-19T16:30Z,203,191,moderate
2022-05-19T17:00Z,210,196,high
2022-05-19T17:30Z,211,206,high
2022-05-19T18:00Z,218,212,high
2022-05-19T18:30Z,224,215,high
2022-05-19T19:00Z,229,221,high
2022-05-19T19:30Z,232,227,high
2022-05-19T20:00Z,235,230,high
2022-05-19T20:30Z,240,229,high
2022-05-19T21:00Z,238,231,high
2022-05-19T21:30Z,233,234,high
2022-05-19T22:00Z,229,224,high
2022-05-19T22:30Z,221,218,high
2022-05-19T23:00Z,213,216,high
2022-05-19T23:30Z,205,223,moderate
2022-05-20T00:00Z,199,212,moderate
2022-05-20T00:30Z,201,207,moderate
2022-05-20T01:00Z,205,201,moderate
2022-05-20T01:30Z,205,203,moderate
2022-05-20T02:00Z,204,201,moderate
2022-05-20T02:30Z,209,202,moderate
2022-05-20T03:00Z,210,203,high
2022-05-20T03:30Z,210,203,high
2022-05-20T04:00Z,210,202,high
2022-05-20T04:30Z,213,201,high
2022-05-20T05:00Z,216,216,high
2022-05-20T05:30Z,221,219,high
2022-05-20T06:00Z,223,225,high
2022-05-20T06:30Z,221,223,high
2022-05-20T07:00Z,223,220,high
2022-05-20T07:30Z,221,216,high
2022-05-20T08:00Z,219,221,high
2022-05-20T08:30Z,217,221,high
2022-05-20T09:00Z,215,217,high
2022-05-20T09:30Z,211,216,high
2022-05-20T10:00Z,205,212,moderate
2022-05-20T10:30Z,203,209,moderate
2022-05-20T11:00Z,203,203,moderate
2022-05-20T11:30Z,196,202,moderate
2022-05-20T12:00Z,196,198,moderate
2022-05-20T12:30Z,183,191,moderate
2022-05-20T13:00Z,173,191,moderate
2022-05-20T13:30Z,172,180,moderate
2022-05-20T14:00Z,168,179,moderate
2022-05-20T14:30Z,168,174,moderate
2022-05-20T15:00Z,171,172,moderate
2022-05-20T15:30Z,182,172,moderate
2022-05-20T16:00Z,186,170,moderate
2022-05-20T16:30Z,193,172,moderate
2022-05-20T17:00Z,194,170,moderate
2022-05-20T17:30Z,194,190,moderate
2022-05-20T18:00Z,195,192,moderate
2022-05-20T18:30Z,195,193,moderate
2022-05-20T19:00Z,191,190,moderate
2022-05-20T19:30Z,189,185,moderate
2022-05-20T20:00Z,185,182,moderate
2022-05-20T20:30Z,185,177,moderate
2022-05-20T21:00Z,178,178,moderate
2022-05-20T21:30Z,170,163,moderate
2022-05-20T22:00Z,159,152,moderate
2022-05-20T22:30Z,131,142,moderate
2022-05-20T23:00Z,120,161,low
2022-05-20T23:30Z,115,131,low
2022-05-21T00:00Z,114,118,low
2022-05-21T00:30Z,107,118,low
2022-05-21T01:00Z,107,115,low
2022-05-21T01:30Z,101,114,low
2022-05-21T02:00Z,99,109,low
2022-05-21T02:30Z,101,108,low
2022-05-21T03:00Z,107,102,low
2022-05-21T03:30Z,113,106,low
2022-05-21T04:00Z,116,104,low
2022-05-21T04:30Z,122,115,low
2022-05-21T05:00Z,132,119,moderate
2022-05-21T05:30Z,136,128,moderate
2022-05-21T06:00Z,148,138,moderate
2022-05-21T06:30Z,168,148,moderate
2022-05-21T07:00Z,173,156,moderate
2022-05-21T07:30Z,178,163,moderate
2022-05-21T08:00Z,178,174,moderate
2022-05-21T08:30Z,171,168,moderate
2022-05-21T09:00Z,166,164,moderate
2022-05-21T09:30Z,156,165,moderate
2022-05-21T10:00Z,155,158,moderate
2022-05-21T10:30Z,151,147,moderate
2022-05-21T11:00Z,150,148,moderate
2022-05-21T11:30Z,151,146,moderate
2022-05-21T12:00Z,146,145,moderate
2022-05-21T12:30Z,134,144,moderate
2022-05-21T13:00Z,130,143,moderate
2022-05-21T13:30Z,133,140,moderate
2022-05-21T14:00Z,134,144,moderate
2022-05-21T14:30Z,140,132,moderate
2022-05-21T15:00Z,154,135,moderate
2022-05-21T15:30Z,177,146,moderate
2022-05-21T16:00Z,189,160,moderate
2022-05-21T16:30Z,203,187,moderate
2022-05-21T17:00Z,209,196,moderate
2022-05-21T17:30Z,210,203,high
2022-05-21T18:00Z,217,213,high
2022-05-21T18:30Z,218,217,high
2022-05-21T19:00Z,220,217,high
2022-05-21T19:30Z,226,222,high
2022-05-21T20:00Z,230,225,high
2022-05-21T20:30Z,232,229,high
2022-05-21T21:00Z,233,229,high
2022-05-21T21:30Z,235,227,high
2022-05-21T22:00Z,231,230,high
2022-05-21T22:30Z,222,222,high
2022-05-21T23:00Z,212,223,high
2022-05-21T23:30Z,210,216,high
2022-05-22T00:00Z,204,208,moderate
2022-05-22T00:30Z,198,204,moderate
2022-05-22T01:00Z,200,197,moderate
2022-05-22T01:30Z,189,195,moderate
2022-05-22T02:00Z,183,192,moderate
2022-05-22T02:30Z,186,194,moderate
2022-05-22T03:00Z,188,182,moderate
2022-05-22T03:30Z,188,186,moderate
2022-05-22T04:00Z,184,186,moderate
2022-05-22T04:30Z,184,188,moderate
2022-05-22T05:00Z,184,184,moderate
2022-05-22T05:30Z,185,183,moderate
2022-05-22T06:00Z,182,182,moderate
2022-05-22T06:30Z,174,181,moderate
2022-05-22T07:00Z,171,182,moderate
2022-05-22T07:30Z,168,177,moderate
2022-05-22T08:00Z,168,168,moderate
2022-05-22T08:30Z,159,161,moderate
2022-05-22T09:00Z,151,161,moderate
2022-05-22T09:30Z,153,157,moderate
2022-05-22T10:00Z,148,152,moderate
2022-05-22T10:30Z,137,149,moderate
2022-05-22T11:00Z,131,142,moderate
2022-05-22T11:30Z,123,134,low
2022-05-22T12:00Z,121,123,low
2022-05-22T12:30Z,116,117,low
2022-05-22T13:00Z,116,114,low
2022-05-22T13:30Z,121,112,low
2022-05-22T14:00Z,127,119,low
2022-05-22T14:30Z,140,121,moderate
2022-05-22T15:00Z,150,123,moderate
2022-05-22T15:30Z,160,147,moderate
2022-05-22T16:00Z,172,150,moderate
2022-05-22T16:30Z,189,157,moderate
2022-05-22T17:00Z,192,165,moderate
2022-05-22T17:30Z,195,184,moderate
2022-05-22T18:00Z,199,191,moderate
2022-05-22T18:30Z,201,190,moderate
2022-05-22T19:00Z,202,194,moderate
2022-05-22T19:30Z,205,190,moderate
2022-05-22T20:00Z,207,192,moderate
2022-05-22T20:30Z,209,200,moderate
2022-05-22T21:00Z,212,201,high
2022-05-22T21:30Z,214,202,high
2022-05-22T22:00Z,211,199,high
2022-05-22T22:30Z,208,191,moderate
2022-05-22T23:00Z,208,186,moderate
2022-05-22T23:30Z,210,183,high
2022-05-23T00:00Z,211,203,high
2022-05-23T00:30Z,215,207,high
2022-05-23T01:00Z,223,213,high
2022-05-23T01:30Z,228,229,high
2022-05-23T02:00Z,232,223,high
2022-05-23T02:30Z,240,233,high
2022-05-23T03:00Z,245,238,high
2022-05-23T03:30Z,243,244,high
2022-05-23T04:00Z,248,251,high
2022-05-23T04:30Z,251,251,high
2022-05-23T05:00Z,253,252,high
2022-05-23T05:30Z,249,261,high
2022-05-23T06:00Z,252,261,high
2022-05-23T06:30Z,241,243,high
2022-05-23T07:00Z,238,250,high
2022-05-23T07:30Z,232,240,high
2022-05-23T08:00Z,226,236,high
2022-05-23T08:30Z,227,231,high
2022-05-23T09:00Z,224,223,high
2022-05-23T09:30Z,221,225,high
2022-05-23T10:00Z,219,222,high
2022-05-23T10:30Z,223,225,high
2022-05-23T11:00Z,222,221,high
2022-05-23T11:30Z,224,215,high
2022-05-23T12:00Z,223,216,high
2022-05-23T12:30Z,223,222,high
2022-05-23T13:00Z,220,223,high
2022-05-23T13:30Z,217,224,high
2022-05-23T14:00Z,218,226,high
2022-05-23T14:30Z,221,233,high
2022-05-23T15:00Z,224,232,high
2022-05-23T15:30Z,219,219,high
2022-05-23T16:00Z,214,231,high
2022-05-23T16:30Z,207,225,moderate
2022-05-23T17:00Z,208,221,moderate
2022-05-23T17:30Z,211,215,high
2022-05-23T18:00Z,214,218,high
2022-05-23T18:30Z,220,215,high
2022-05-23T19:00Z,224,225,high
2022-05-23T19:30Z,234,227,high
2022-05-23T20:00Z,235,232,high
2022-05-23T20:30Z,227,238,high
2022-05-23T21:00Z,227,240,high
2022-05-23T21:30Z,232,235,high
2022-05-23T22:00Z,218,225,high
2022-05-23T22:30Z,206,214,moderate
2022-05-23T23:00Z,195,217,moderate
2022-05-23T23:30Z,188,208,moderate
2022-05-24T00:00Z,185,199,moderate
2022-05-24T00:30Z,185,190,moderate
2022-05-24T01:00Z,184,189,moderate
2022-05-24T01:30Z,175,193,moderate
2022-05-24T02:00Z,174,179,moderate
2022-05-24T02:30Z,174,176,moderate
2022-05-24T03:00Z,173,167,moderate
2022-05-24T03:30Z,180,169,moderate
2022-05-24T04:00Z,178,168,moderate
2022-05-24T04:30Z,174,174,moderate
2022-05-24T05:00Z,174,177,moderate
2022-05-24T05:30Z,189,178,moderate
2022-05-24T06:00Z,194,171,moderate
2022-05-24T06:30Z,192,193,moderate
2022-05-24T07:00Z,188,193,moderate
2022-05-24T07:30Z,190,189,moderate
2022-05-24T08:00Z,186,183,moderate
2022-05-24T08:30Z,190,185,moderate
2022-05-24T09:00Z,188,183,moderate
2022-05-24T09:30Z,188,178,moderate
2022-05-24T10:00Z,186,186,moderate
2022-05-24T10:30Z,180,184,moderate
2022-05-24T11:00Z,174,183,moderate
2022-05-24T11:30Z,169,188,moderate
2022-05-24T12:00Z,165,188,moderate
2022-05-24T12:30Z,159,188,moderate
2022-05-24T13:00Z,155,187,moderate
2022-05-24T13:30Z,155,177,moderate
2022-05-24T14:00Z,157,146,moderate
2022-05-24T14:30Z,165,151,moderate
2022-05-24T15:00Z,175,161,moderate
2022-05-24T15:30Z,186,167,moderate
2022-05-24T16:00Z,194,174,moderate
2022-05-24T16:30Z,195,180,moderate
2022-05-24T17:00Z,199,186,moderate
2022-05-24T17:30Z,199,192,moderate
2022-05-24T18:00Z,204,208,moderate
2022-05-24T18:30Z,202,213,moderate
2022-05-24T19:00Z,212,211,high
2022-05-24T19:30Z,216,213,high
2022-05-24T20:00Z,221,216,high
2022-05-24T20:30Z,225,225,high
2022-05-24T21:00Z,226,226,high
2022-05-24T21:30Z,226,226,high
2022-05-24T22:00Z,220,225,high
2022-05-24T22:30Z,217,220,high
2022-05-24T23:00Z,214,215,high
2022-05-24T23:30Z,211,207,high
2022-05-25T00:00Z,205,206,moderate
2022-05-25T00:30Z,200,201,moderate
2022-05-25T01:00Z,189,206,moderate
2022-05-25T01:30Z,180,189,moderate
2022-05-25T02:00Z,172,190,moderate
2022-05-25T02:30Z,168,177,moderate
2022-05-25T03:00Z,160,172,moderate
2022-05-25T03:30Z,147,163,moderate
2022-05-25T04:00Z,134,153,moderate
2022-05-25T04:30Z,123,142,low
2022-05-25T05:00Z,117,137,low
2022-05-25T05:30Z,119,125,low
2022-05-25T06:00Z,124,116,low
2022-05-25T06:30Z,124,117,low
2022-05-25T07:00Z,125,125,low
2022-05-25T07:30Z,120,122,low
2022-05-25T08:00Z,114,116,low
2022-05-25T08:30Z,109,112,low
2022-05-25T09:00Z,101,109,low
2022-05-25T09:30Z,90,105,low
2022-05-25T10:00Z,85,100,low
2022-05-25T10:30Z,83,93,low
2022-05-25T11:00Z,76,86,low
2022-05-25T11:30Z,76,82,low
2022-05-25T12:00Z,75,79,low
2022-05-25T12:30Z,72,74,low
2022-05-25T13:00Z,68,76,low
2022-05-25T13:30Z,70,66,low
2022-05-25T14:00Z,70,61,low
2022-05-25T14:30Z,75,78,low
2022-05-25T15:00Z,80,73,low
2022-05-25T15:30Z,84,82,low
2022-05-25T16:00Z,94,80,low
2022-05-25T16:30Z,104,93,low
2022-05-25T17:00Z,111,96,low
2022-05-25T17:30Z,121,111,low
2022-05-25T18:00Z,126,123,low
2022-05-25T18:30Z,128,129,low
2022-05-25T19:00Z,126,130,low
2022-05-25T19:30Z,134,134,moderate
2022-05-25T20:00Z,136,129,moderate
2022-05-25T20:30Z,138,133,moderate
2022-05-25T21:00Z,142,136,moderate
2022-05-25T21:30Z,129,120,low
2022-05-25T22:00Z,117,129,low
2022-05-25T22:30Z,95,128,low
2022-05-25T23:00Z,84,121,low
2022-05-25T23:30Z,76,129,low
2022-05-26T00:00Z,77,100,low
2022-05-26T00:30Z,80,79,low
2022-05-26T01:00Z,81,80,low
2022-05-26T01:30Z,82,81,low
2022-05-26T02:00Z,82,84,low
2022-05-26T02:30Z,84,84,low
2022-05-26T03:00Z,82,82,low
2022-05-26T03:30Z,83,83,low
2022-05-26T04:00Z,84,87,low
2022-05-26T04:30Z,84,91,low
2022-05-26T05:00Z,99,95,low
2022-05-26T05:30Z,111,104,low
2022-05-26T06:00Z,128,111,low
2022-05-26T06:30Z,136,118,moderate
2022-05-26T07:00Z,130,125,moderate
2022-05-26T07:30Z,125,129,low
2022-05-26T08:00Z,121,125,low
2022-05-26T08:30Z,123,125,low
2022-05-26T09:00Z,123,119,low
2022-05-26T09:30Z,114,119,low
2022-05-26T10:00Z,106,115,low
2022-05-26T10:30Z,95,100,low
2022-05-26T11:00Z,92,99,low
2022-05-26T11:30Z,89,90,low
2022-05-26T12:00Z,86,85,low
2022-05-26T12:30Z,82,77,low
2022-05-26T13:00Z,80,82,low
2022-05-26T13:30Z,82,81,low
2022-05-26T14:00Z,77,79,low
2022-05-26T14:30Z,74,79,low
2022-05-26T15:00Z,76,75,low
2022-05-26T15:30Z,76,79,low
2022-05-26T16:00Z,86,83,low
2022-05-26T16:30Z,94,84,low
2022-05-26T17:00Z,100,92,low
2022-05-26T17:30Z,106,101,low
2022-05-26T18:00Z,111,102,low
2022-05-26T18:30Z,113,108,low
2022-05-26T19:00Z,112,115,low
2022-05-26T19:30Z,118,113,low
2022-05-26T20:00Z,121,111,low
2022-05-26T20:30Z,121,110,low
2022-05-26T21:00Z,119,113,low
2022-05-26T21:30Z,111,116,low
2022-05-26T22:00Z,100,111,low
2022-05-26T22:30Z,83,109,low
2022-05-26T23:00Z,68,113,low
2022-05-26T23:30Z,63,85,low
2022-05-27T00:00Z,61,69,low
2022-05-27T00:30Z,66,85,low
2022-05-27T01:00Z,70,90,low
2022-05-27T01:30Z,67,90,low
2022-05-27T02:00Z,66,66,low
2022-05-27T02:30Z,58,67,low
2022-05-27T03:00Z,57,69,low
2022-05-27T03:30Z,58,70,low
2022-05-27T04:00Z,58,72,low
2022-05-27T04:30Z,61,59,low
2022-05-27T05:00Z,72,62,low
2022-05-27T05:30Z,80,65,low
2022-05-27T06:00Z,88,71,low
2022-05-27T06:30Z,91,77,low
2022-05-27T07:00Z,86,84,low
2022-05-27T07:30Z,84,87,low
2022-05-27T08:00Z,80,82,low
2022-05-27T08:30Z,79,79,low
2022-05-27T09:00Z,77,78,low
2022-05-27T09:30Z,73,75,low
2022-05-27T10:00Z,67,72,low
2022-05-27T10:30Z,60,71,low
2022-05-27T11:00Z,58,64,low
2022-05-27T11:30Z,58,60,low
2022-05-27T12:00Z,59,60,low
2022-05-27T12:30Z,63,58,low
2022-05-27T13:00Z,60,57,low
2022-05-27T13:30Z,59,61,low
2022-05-27T14:00Z,63,60,low
2022-05-27T14:30Z,60,58,low
2022-05-27T15:00Z,69,58,low
2022-05-27T15:30Z,79,60,low
2022-05-27T16:00Z,87,60,low
2022-05-27T16:30Z,107,67,low
2022-05-27T17:00Z,118,80,low
2022-05-27T17:30Z,128,92,low
2022-05-27T18:00Z,135,123,moderate
2022-05-27T18:30Z,142,134,moderate
2022-05-27T19:00Z,145,149,moderate
2022-05-27T19:30Z,147,147,moderate
2022-05-27T20:00Z,152,156,moderate
2022-05-27T20:30Z,154,149,moderate
2022-05-27T21:00Z,156,151,moderate
2022-05-27T21:30Z,164,151,moderate
2022-05-27T22:00Z,160,145,moderate
2022-05-27T22:30Z,145,165,moderate
2022-05-27T23:00Z,124,141,low
2022-05-27T23:30Z,118,141,low
2022-05-28T00:00Z,113,128,low
2022-05-28T00:30Z,120,126,low
2022-05-28T01:00Z,120,121,low
2022-05-28T01:30Z,117,123,low
2022-05-28T02:00Z,116,125,low
2022-05-28T02:30Z,119,128,low
2022-05-28T03:00Z,126,124,low
2022-05-28T03:30Z,131,124,moderate
2022-05-28T04:00Z,125,133,low
2022-05-28T04:30Z,129,135,low
2022-05-28T05:00Z,140,140,moderate
2022-05-28T05:30Z,148,139,moderate
2022-05-28T06:00Z,152,146,moderate
2022-05-28T06:30Z,158,152,moderate
2022-05-28T07:00Z,163,151,moderate
2022-05-28T07:30Z,156,158,moderate
2022-05-28T08:00Z,158,165,moderate
2022-05-28T08:30Z,159,160,moderate
2022-05-28T09:00Z,158,161,moderate
2022-05-28T09:30Z,153,160,moderate
2022-05-28T10:00Z,156,156,moderate
2022-05-28T10:30Z,156,149,moderate
2022-05-28T11:00Z,154,153,moderate
2022-05-28T11:30Z,151,152,moderate
2022-05-28T12:00Z,144,153,moderate
2022-05-28T12:30Z,134,140,moderate
2022-05-28T13:00Z,131,143,moderate
2022-05-28T13:30Z,132,131,moderate
2022-05-28T14:00Z,125,127,low
2022-05-28T14:30Z,114,124,low
2022-05-28T15:00Z,114,123,low
2022-05-28T15:30Z,126,118,low
2022-05-28T16:00Z,135,119,moderate
2022-05-28T16:30Z,154,135,moderate
2022-05-28T17:00Z,159,137,moderate
2022-05-28T17:30Z,165,148,moderate
2022-05-28T18:00Z,173,153,moderate
2022-05-28T18:30Z,174,166,moderate
2022-05-28T19:00Z,177,170,moderate
2022-05-28T19:30Z,184,176,moderate
2022-05-28T20:00Z,184,183,moderate
2022-05-28T20:30Z,179,190,moderate
2022-05-28T21:00Z,182,186,moderate
2022-05-28T21:30Z,182,181,moderate
2022-05-28T22:00Z,171,182,moderate
2022-05-28T22:30Z,124,184,low
2022-05-28T23:00Z,121,173,low
2022-05-28T23:30Z,113,136,low
2022-05-29T00:00Z,109,125,low
2022-05-29T00:30Z,95,122,low
2022-05-29T01:00Z,95,116,low
2022-05-29T01:30Z,94,106,low
2022-05-29T02:00Z,92,102,low
2022-05-29T02:30Z,95,102,low
2022-05-29T03:00Z,103,97,low
2022-05-29T03:30Z,109,99,low
2022-05-29T04:00Z,108,104,low
2022-05-29T04:30Z,100,107,low
2022-05-29T05:00Z,97,108,low
2022-05-29T05:30Z,95,99,low
2022-05-29T06:00Z,96,97,low
2022-05-29T06:30Z,102,94,low
2022-05-29T07:00Z,91,95,low
2022-05-29T07:30Z,91,103,low
2022-05-29T08:00Z,98,94,low
