Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-09-02T14:00Z,215,213,high
2022-09-02T14:30Z,222,214,high
2022-09-02T15:00Z,225,217,high
2022-09-02T15:30Z,226,218,high
2022-09-02T16:00Z,222,225,high
2022-09-02T16:30Z,221,225,high
2022-09-02T17:00Z,225,219,high
2022-09-02T17:30Z,224,217,high
2022-09-02T18:00Z,225,217,high
2022-09-02T18:30Z,225,213,high
2022-09-02T19:00Z,220,213,high
2022-09-02T19:30Z,214,212,high
2022-09-02T20:00Z,205,205,moderate
2022-09-02T20:30Z,199,201,moderate
2022-09-02T21:00Z,195,198,moderate
2022-09-02T21:30Z,187,192,moderate
2022-09-02T22:00Z,167,184,moderate
2022-09-02T22:30Z,154,177,moderate
2022-09-02T23:00Z,154,157,moderate
2022-09-02T23:30Z,150,145,moderate
2022-09-03T00:00Z,141,145,moderate
2022-09-03T00:30Z,138,145,moderate
2022-09-03T01:00Z,135,137,moderate
2022-09-03T01:30Z,135,139,moderate
2022-09-03T02:00Z,137,139,moderate
2022-09-03T02:30Z,140,141,moderate
2022-09-03T03:00Z,143,135,moderate
2022-09-03T03:30Z,145,137,moderate
2022-09-03T04:00Z,152,139,moderate
2022-09-03T04:30Z,161,141,moderate
2022-09-03T05:00Z,166,147,moderate
2022-09-03T05:30Z,174,157,moderate
2022-09-03T06:00Z,178,162,moderate
2022-09-03T06:30Z,181,172,moderate
2022-09-03T07:00Z,188,174,moderate
2022-09-03T07:30Z,186,171,moderate
2022-09-03T08:00Z,179,174,moderate
2022-09-03T08:30Z,176,169,moderate
2022-09-03T09:00Z,172,167,moderate
2022-09-03T09:30Z,165,163,moderate
2022-09-03T10:00Z,160,161,moderate
2022-09-03T10:30Z,154,159,moderate
2022-09-03T11:00Z,152,159,moderate
2022-09-03T11:30Z,150,159,moderate
2022-09-03T12:00Z,152,150,moderate
2022-09-03T12:30Z,154,148,moderate
2022-09-03T13:00Z,155,149,moderate
2022-09-03T13:30Z,153,154,moderate
2022-09-03T14:00Z,157,154,moderate
2022-09-03T14:30Z,162,150,moderate
2022-09-03T15:00Z,178,155,moderate
2022-09-03T15:30Z,186,163,moderate
2022-09-03T16:00Z,189,174,moderate
2022-09-03T16:30Z,191,178,moderate
2022-09-03T17:00Z,191,183,moderate
2022-09-03T17:30Z,192,189,moderate
2022-09-03T18:00Z,193,192,moderate
2022-09-03T18:30Z,198,182,moderate
2022-09-03T19:00Z,201,182,moderate
2022-09-03T19:30Z,205,187,moderate
2022-09-03T20:00Z,208,188,moderate
2022-09-03T20:30Z,208,190,moderate
2022-09-03T21:00Z,211,195,high
2022-09-03T21:30Z,206,192,moderate
2022-09-03T22:00Z,200,192,moderate
2022-09-03T22:30Z,198,192,moderate
2022-09-03T23:00Z,186,192,moderate
2022-09-03T23:30Z,184,191,moderate
2022-09-04T00:00Z,175,186,moderate
2022-09-04T00:30Z,174,174,moderate
2022-09-04T01:00Z,173,178,moderate
2022-09-04T01:30Z,172,173,moderate
2022-09-04T02:00Z,163,172,moderate
2022-09-04T02:30Z,153,171,moderate
2022-09-04T03:00Z,148,164,moderate
2022-09-04T03:30Z,144,155,moderate
2022-09-04T04:00Z,148,146,moderate
2022-09-04T04:30Z,150,142,moderate
2022-09-04T05:00Z,158,146,moderate
2022-09-04T05:30Z,160,150,moderate
2022-09-04T06:00Z,161,151,moderate
2022-09-04T06:30Z,163,154,moderate
2022-09-04T07:00Z,168,155,moderate
2022-09-04T07:30Z,175,157,moderate
2022-09-04T08:00Z,171,159,moderate
2022-09-04T08:30Z,177,155,moderate
2022-09-04T09:00Z,178,158,moderate
2022-09-04T09:30Z,183,163,moderate
2022-09-04T10:00Z,188,162,moderate
2022-09-04T10:30Z,187,157,moderate
2022-09-04T11:00Z,179,151,moderate
2022-09-04T11:30Z,179,152,moderate
2022-09-04T12:00Z,175,166,moderate
2022-09-04T12:30Z,175,171,moderate
2022-09-04T13:00Z,177,162,moderate
2022-09-04T13:30Z,183,163,moderate
2022-09-04T14:00Z,193,171,moderate
2022-09-04T14:30Z,200,179,moderate
2022-09-04T15:00Z,213,184,high
2022-09-04T15:30Z,217,189,high
2022-09-04T16:00Z,220,201,high
2022-09-04T16:30Z,221,205,high
2022-09-04T17:00Z,217,210,high
2022-09-04T17:30Z,216,217,high
2022-09-04T18:00Z,215,218,high
2022-09-04T18:30Z,212,223,high
2022-09-04T19:00Z,207,206,moderate
2022-09-04T19:30Z,202,204,moderate
2022-09-04T20:00Z,194,196,moderate
2022-09-04T20:30Z,172,196,moderate
2022-09-04T21:00Z,165,188,moderate
2022-09-04T21:30Z,157,182,moderate
2022-09-04T22:00Z,147,163,moderate
2022-09-04T22:30Z,139,152,moderate
2022-09-04T23:00Z,132,142,moderate
2022-09-04T23:30Z,124,138,low
2022-09-05T00:00Z,116,124,low
2022-09-05T00:30Z,107,126,low
2022-09-05T01:00Z,102,124,low
2022-09-05T01:30Z,97,116,low
2022-09-05T02:00Z,96,101,low
2022-09-05T02:30Z,96,103,low
2022-09-05T03:00Z,112,105,low
2022-09-05T03:30Z,124,99,low
2022-09-05T04:00Z,141,103,moderate
2022-09-05T04:30Z,152,127,moderate
2022-09-05T05:00Z,176,143,moderate
2022-09-05T05:30Z,194,156,moderate
2022-09-05T06:00Z,205,185,moderate
2022-09-05T06:30Z,210,197,high
2022-09-05T07:00Z,214,211,high
2022-09-05T07:30Z,214,207,high
2022-09-05T08:00Z,210,214,high
2022-09-05T08:30Z,208,211,moderate
2022-09-05T09:00Z,207,208,moderate
2022-09-05T09:30Z,210,203,high
2022-09-05T10:00Z,205,208,moderate
2022-09-05T10:30Z,206,201,moderate
2022-09-05T11:00Z,210,207,high
2022-09-05T11:30Z,217,213,high
2022-09-05T12:00Z,223,215,high
2022-09-05T12:30Z,220,216,high
2022-09-05T13:00Z,216,217,high
2022-09-05T13:30Z,218,223,high
2022-09-05T14:00Z,224,215,high
2022-09-05T14:30Z,231,216,high
2022-09-05T15:00Z,240,218,high
2022-09-05T15:30Z,241,223,high
2022-09-05T16:00Z,239,218,high
2022-09-05T16:30Z,238,238,high
2022-09-05T17:00Z,244,233,high
2022-09-05T17:30Z,245,228,high
2022-09-05T18:00Z,247,237,high
2022-09-05T18:30Z,247,242,high
2022-09-05T19:00Z,241,240,high
2022-09-05T19:30Z,239,239,high
2022-09-05T20:00Z,240,235,high
2022-09-05T20:30Z,231,233,high
2022-09-05T21:00Z,218,235,high
2022-09-05T21:30Z,203,225,moderate
2022-09-05T22:00Z,182,210,moderate
2022-09-05T22:30Z,178,201,moderate
2022-09-05T23:00Z,163,180,moderate
2022-09-05T23:30Z,156,176,moderate
2022-09-06T00:00Z,156,164,moderate
2022-09-06T00:30Z,168,170,moderate
2022-09-06T01:00Z,163,157,moderate
2022-09-06T01:30Z,175,167,moderate
2022-09-06T02:00Z,198,165,moderate
2022-09-06T02:30Z,202,167,moderate
2022-09-06T03:00Z,208,179,moderate
2022-09-06T03:30Z,214,184,high
2022-09-06T04:00Z,226,208,high
2022-09-06T04:30Z,239,213,high
2022-09-06T05:00Z,247,222,high
2022-09-06T05:30Z,256,237,high
2022-09-06T06:00Z,258,244,high
2022-09-06T06:30Z,257,254,high
2022-09-06T07:00Z,247,249,high
2022-09-06T07:30Z,242,248,high
2022-09-06T08:00Z,238,237,high
2022-09-06T08:30Z,234,235,high
2022-09-06T09:00Z,228,229,high
2022-09-06T09:30Z,228,225,high
2022-09-06T10:00Z,224,227,high
2022-09-06T10:30Z,219,227,high
2022-09-06T11:00Z,214,221,high
2022-09-06T11:30Z,207,213,moderate
2022-09-06T12:00Z,209,207,moderate
2022-09-06T12:30Z,206,203,moderate
2022-09-06T13:00Z,210,207,high
2022-09-06T13:30Z,210,209,high
2022-09-06T14:00Z,215,204,high
2022-09-06T14:30Z,217,206,high
2022-09-06T15:00Z,228,214,high
2022-09-06T15:30Z,232,216,high
2022-09-06T16:00Z,223,223,high
2022-09-06T16:30Z,230,229,high
2022-09-06T17:00Z,225,227,high
2022-09-06T17:30Z,221,230,high
2022-09-06T18:00Z,228,224,high
2022-09-06T18:30Z,234,219,high
2022-09-06T19:00Z,231,227,high
2022-09-06T19:30Z,227,233,high
2022-09-06T20:00Z,227,231,high
2022-09-06T20:30Z,223,224,high
2022-09-06T21:00Z,215,220,high
2022-09-06T21:30Z,200,216,moderate
2022-09-06T22:00Z,193,210,moderate
2022-09-06T22:30Z,193,205,moderate
2022-09-06T23:00Z,207,194,moderate
2022-09-06T23:30Z,209,187,moderate
2022-09-07T00:00Z,206,205,moderate
2022-09-07T00:30Z,203,203,moderate
2022-09-07T01:00Z,191,204,moderate
2022-09-07T01:30Z,195,202,moderate
2022-09-07T02:00Z,193,191,moderate
2022-09-07T02:30Z,184,194,moderate
2022-09-07T03:00Z,181,193,moderate
2022-09-07T03:30Z,190,182,moderate
2022-09-07T04:00Z,193,176,moderate
2022-09-07T04:30Z,201,186,moderate
2022-09-07T05:00Z,211,193,high
2022-09-07T05:30Z,218,197,high
2022-09-07T06:00Z,234,211,high
2022-09-07T06:30Z,241,214,high
2022-09-07T07:00Z,236,226,high
2022-09-07T07:30Z,232,239,high
2022-09-07T08:00Z,232,233,high
2022-09-07T08:30Z,230,225,high
2022-09-07T09:00Z,221,219,high
2022-09-07T09:30Z,216,221,high
2022-09-07T10:00Z,205,212,moderate
2022-09-07T10:30Z,203,209,moderate
2022-09-07T11:00Z,205,205,moderate
2022-09-07T11:30Z,203,202,moderate
2022-09-07T12:00Z,205,204,moderate
2022-09-07T12:30Z,200,202,moderate
2022-09-07T13:00Z,200,198,moderate
2022-09-07T13:30Z,204,200,moderate
2022-09-07T14:00Z,213,201,high
2022-09-07T14:30Z,221,202,high
2022-09-07T15:00Z,224,211,high
2022-09-07T15:30Z,226,215,high
2022-09-07T16:00Z,229,227,high
2022-09-07T16:30Z,231,232,high
2022-09-07T17:00Z,241,232,high
2022-09-07T17:30Z,252,235,high
2022-09-07T18:00Z,254,240,high
2022-09-07T18:30Z,260,245,high
2022-09-07T19:00Z,260,252,high
2022-09-07T19:30Z,263,256,high
2022-09-07T20:00Z,259,257,high
2022-09-07T20:30Z,259,255,high
2022-09-07T21:00Z,250,255,high
2022-09-07T21:30Z,240,263,high
2022-09-07T22:00Z,224,262,high
2022-09-07T22:30Z,230,240,high
2022-09-07T23:00Z,237,241,high
2022-09-07T23:30Z,244,229,high
2022-09-08T00:00Z,243,231,high
2022-09-08T00:30Z,239,240,high
2022-09-08T01:00Z,242,247,high
2022-09-08T01:30Z,234,238,high
2022-09-08T02:00Z,231,242,high
2022-09-08T02:30Z,233,238,high
2022-09-08T03:00Z,236,230,high
2022-09-08T03:30Z,235,232,high
2022-09-08T04:00Z,240,237,high
2022-09-08T04:30Z,237,238,high
2022-09-08T05:00Z,255,246,high
2022-09-08T05:30Z,267,250,high
2022-09-08T06:00Z,275,244,high
2022-09-08T06:30Z,279,246,high
2022-09-08T07:00Z,273,273,high
2022-09-08T07:30Z,267,270,high
2022-09-08T08:00Z,257,267,high
2022-09-08T08:30Z,252,259,high
2022-09-08T09:00Z,249,250,high
2022-09-08T09:30Z,245,248,high
2022-09-08T10:00Z,233,244,high
2022-09-08T10:30Z,237,242,high
2022-09-08T11:00Z,230,236,high
2022-09-08T11:30Z,224,236,high
2022-09-08T12:00Z,227,231,high
2022-09-08T12:30Z,228,228,high
2022-09-08T13:00Z,233,226,high
2022-09-08T13:30Z,231,227,high
2022-09-08T14:00Z,234,232,high
2022-09-08T14:30Z,234,231,high
2022-09-08T15:00Z,236,231,high
2022-09-08T15:30Z,236,230,high
2022-09-08T16:00Z,238,233,high
2022-09-08T16:30Z,239,232,high
2022-09-08T17:00Z,240,238,high
2022-09-08T17:30Z,242,239,high
2022-09-08T18:00Z,248,239,high
2022-09-08T18:30Z,251,238,high
2022-09-08T19:00Z,254,246,high
2022-09-08T19:30Z,252,248,high
2022-09-08T20:00Z,251,248,high
2022-09-08T20:30Z,249,248,high
2022-09-08T21:00Z,247,250,high
2022-09-08T21:30Z,242,247,high
2022-09-08T22:00Z,238,247,high
2022-09-08T22:30Z,238,246,high
2022-09-08T23:00Z,229,240,high
2022-09-08T23:30Z,223,234,high
2022-09-09T00:00Z,217,232,high
2022-09-09T00:30Z,215,225,high
2022-09-09T01:00Z,213,215,high
2022-09-09T01:30Z,216,216,high
2022-09-09T02:00Z,223,211,high
2022-09-09T02:30Z,222,212,high
2022-09-09T03:00Z,229,222,high
2022-09-09T03:30Z,230,218,high
2022-09-09T04:00Z,235,220,high
2022-09-09T04:30Z,241,223,high
2022-09-09T05:00Z,247,227,high
2022-09-09T05:30Z,251,238,high
2022-09-09T06:00Z,256,244,high
2022-09-09T06:30Z,256,246,high
2022-09-09T07:00Z,255,255,high
2022-09-09T07:30Z,252,245,high
2022-09-09T08:00Z,247,244,high
2022-09-09T08:30Z,243,241,high
2022-09-09T09:00Z,237,238,high
2022-09-09T09:30Z,229,228,high
2022-09-09T10:00Z,222,217,high
2022-09-09T10:30Z,215,211,high
2022-09-09T11:00Z,211,204,high
2022-09-09T11:30Z,207,201,moderate
2022-09-09T12:00Z,203,193,moderate
2022-09-09T12:30Z,200,188,moderate
2022-09-09T13:00Z,204,186,moderate
2022-09-09T13:30Z,201,180,moderate
2022-09-09T14:00Z,204,183,moderate
2022-09-09T14:30Z,215,184,high
2022-09-09T15:00Z,217,189,high
2022-09-09T15:30Z,227,200,high
2022-09-09T16:00Z,234,199,high
2022-09-09T16:30Z,240,207,high
2022-09-09T17:00Z,243,214,high
2022-09-09T17:30Z,250,222,high
2022-09-09T18:00Z,251,226,high
2022-09-09T18:30Z,258,225,high
2022-09-09T19:00Z,259,227,high
2022-09-09T19:30Z,259,232,high
2022-09-09T20:00Z,263,234,high
2022-09-09T20:30Z,255,236,high
2022-09-09T21:00Z,248,240,high
2022-09-09T21:30Z,241,233,high
2022-09-09T22:00Z,237,237,high
2022-09-09T22:30Z,236,238,high
2022-09-09T23:00Z,239,229,high
2022-09-09T23:30Z,236,222,high
2022-09-10T00:00Z,238,222,high
2022-09-10T00:30Z,241,221,high
2022-09-10T01:00Z,243,231,high
2022-09-10T01:30Z,238,238,high
2022-09-10T02:00Z,235,238,high
2022-09-10T02:30Z,237,241,high
2022-09-10T03:00Z,241,241,high
2022-09-10T03:30Z,243,240,high
2022-09-10T04:00Z,247,238,high
2022-09-10T04:30Z,251,238,high
2022-09-10T05:00Z,251,254,high
2022-09-10T05:30Z,256,262,high
2022-09-10T06:00Z,262,268,high
2022-09-10T06:30Z,264,258,high
2022-09-10T07:00Z,261,259,high
2022-09-10T07:30Z,262,267,high
2022-09-10T08:00Z,258,268,high
2022-09-10T08:30Z,255,263,high
2022-09-10T09:00Z,254,259,high
2022-09-10T09:30Z,252,251,high
2022-09-10T10:00Z,248,255,high
2022-09-10T10:30Z,247,248,high
2022-09-10T11:00Z,244,249,high
2022-09-10T11:30Z,242,247,high
2022-09-10T12:00Z,240,245,high
2022-09-10T12:30Z,241,243,high
2022-09-10T13:00Z,248,246,high
2022-09-10T13:30Z,251,248,high
2022-09-10T14:00Z,258,249,high
2022-09-10T14:30Z,262,255,high
2022-09-10T15:00Z,265,262,high
2022-09-10T15:30Z,275,264,high
2022-09-10T16:00Z,280,268,high
2022-09-10T16:30Z,281,283,high
2022-09-10T17:00Z,284,287,high
2022-09-10T17:30Z,292,283,high
2022-09-10T18:00Z,298,293,high
2022-09-10T18:30Z,304,297,high
2022-09-10T19:00Z,305,296,high
2022-09-10T19:30Z,307,299,high
2022-09-10T20:00Z,311,300,very high
2022-09-10T20:30Z,310,306,very high
2022-09-10T21:00Z,312,303,very high
2022-09-10T21:30Z,305,303,high
2022-09-10T22:00Z,293,305,high
2022-09-10T22:30Z,282,305,high
2022-09-10T23:00Z,282,294,high
2022-09-10T23:30Z,278,292,high
2022-09-11T00:00Z,277,279,high
2022-09-11T00:30Z,275,279,high
2022-09-11T01:00Z,274,277,high
2022-09-11T01:30Z,272,274,high
2022-09-11T02:00Z,275,272,high
2022-09-11T02:30Z,276,270,high
2022-09-11T03:00Z,277,271,high
2022-09-11T03:30Z,275,270,high
2022-09-11T04:00Z,273,272,high
2022-09-11T04:30Z,272,273,high
2022-09-11T05:00Z,272,271,high
2022-09-11T05:30Z,271,269,high
2022-09-11T06:00Z,269,271,high
2022-09-11T06:30Z,268,266,high
2022-09-11T07:00Z,264,262,high
2022-09-11T07:30Z,259,263,high
2022-09-11T08:00Z,249,261,high
2022-09-11T08:30Z,239,252,high
2022-09-11T09:00Z,236,244,high
2022-09-11T09:30Z,227,232,high
2022-09-11T10:00Z,218,221,high
2022-09-11T10:30Z,214,215,high
2022-09-11T11:00Z,207,215,moderate
2022-09-11T11:30Z,201,211,moderate
2022-09-11T12:00Z,196,207,moderate
2022-09-11T12:30Z,194,202,moderate
2022-09-11T13:00Z,195,199,moderate
2022-09-11T13:30Z,198,194,moderate
2022-09-11T14:00Z,201,191,moderate
2022-09-11T14:30Z,205,217,moderate
2022-09-11T15:00Z,213,206,high
2022-09-11T15:30Z,219,213,high
2022-09-11T16:00Z,224,222,high
2022-09-11T16:30Z,220,224,high
2022-09-11T17:00Z,220,227,high
2022-09-11T17:30Z,219,223,high
2022-09-11T18:00Z,219,222,high
2022-09-11T18:30Z,218,216,high
2022-09-11T19:00Z,214,215,high
2022-09-11T19:30Z,208,208,moderate
